Data;Nível (m);Volume (hm³);Volume (%);Q Jusante (m³/s);Q Natural (m³/s);Chuva (mm)
08/10/2004;731.6;51.37553121;30.01055935;0;1.164998736;0
07/10/2004;731.63;51.95070476;30.34654186;0;3.512190097;0
06/10/2004;731.65;52.33539297;30.57125405;0;1.612726612;0.1
05/10/2004;731.68;52.91427931;30.90940536;0;3.275511171;3.8
04/10/2004;731.7;53.30143675;31.13555993;0;5.141432027;0
03/10/2004;731.71;53.4953847;31.2488529;0;3.372886755;0.2
02/10/2004;731.72;53.68957849;31.36228947;0;4.360544321;0
01/10/2004;731.73;53.88401786;31.4758695;0;38.20538295;0.2
30/09/2004;731.76;52.36516018;29.11424539;0;0.845519382;2.2
29/09/2004;731.79;52.94159338;29.43473363;0;2.962987935;0
28/09/2004;731.82;53.52058675;29.75664527;0;0.758592845;0
27/09/2004;731.86;54.29656304;30.18807648;0;-0.215759401;0
26/09/2004;731.9;55.07709714;30.62204175;0;-0.122353367;0
25/09/2004;731.94;55.86219263;31.0585431;0;6.981257756;0
24/09/2004;731.95;56.05917964;31.16806493;0;4.678006344;0
23/09/2004;731.97;56.45400981;31.38758459;0;1.97192705;0
22/09/2004;732;57.04839627;31.71805457;0;1.535572916;0
21/09/2004;732.03;57.64535349;32.04995385;0;3.848810167;0
20/09/2004;732.05;58.04475389;32.2720145;0;6.10979168;0
19/09/2004;732.06;58.24488293;32.38328325;0;10.44210832;30.2
18/09/2004;732.05;58.04475389;32.2720145;0;3.426673597;2.4
17/09/2004;732.07;58.44529793;32.49471099;0;3.244632074;0
16/09/2004;732.09;58.84698604;32.71804357;0;5.479348927;0
15/09/2004;732.1;59.04825926;32.82994846;0;3.112160569;0
14/09/2004;732.12;59.45166426;33.05423561;0;5.925810423;0
13/09/2004;732.13;59.65379616;33.16661792;0;2.483478086;0
12/09/2004;732.15;60.05891902;33.39186016;0;-0.417248821;0.2
11/09/2004;732.18;60.66875171;33.73091802;0;1.084397653;0
10/09/2004;732.21;61.28116376;34.07140995;0;4.507505213;0
09/09/2004;732.23;61.69087211;34.29920166;0;1.970406189;0
08/09/2004;732.26;62.30758613;34.64208543;0;2.598410198;0
07/09/2004;732.29;62.92688317;34.98640531;0;3.582456846;0
06/09/2004;732.31;63.34118354;35.21675012;0;3.540458177;0
05/09/2004;732.33;63.75663291;35.44773375;0;5.011090658;0
04/09/2004;732.34;63.9647886;35.5634652;0;1.367511431;0
03/09/2004;732.37;64.59098025;35.91161839;0;1.442658768;0
02/09/2004;732.4;65.21975981;36.26121041;0;4.148658009;0
01/09/2004;732.42;65.64038456;36.49507148;0;1.200504156;0
31/08/2004;732.45;66.2734802;36.84706318;0;3.64814111;0
30/08/2004;732.47;66.69698353;37.08252469;0;4.725406681;0
29/08/2004;732.49;67.12163895;37.31862675;0;4.958567914;1.8
28/08/2004;732.51;67.54744685;37.55536957;0;3.196982264;0
27/08/2004;732.54;68.18832038;37.91168566;0;2.536045927;0
26/08/2004;732.57;68.83178905;38.26944461;0;4.849370044;0
25/08/2004;732.59;69.26221052;38.50875251;0;2.598753722;0
24/08/2004;732.62;69.91000716;38.86891774;0;4.761162192;0
23/08/2004;732.64;70.34331506;39.10983045;0;2.710422555;0
22/08/2004;732.67;70.99544304;39.47240385;0;2.491825438;0
21/08/2004;732.7;71.6501714;39.83642302;0;3.211214688;0
20/08/2004;732.73;72.30750133;40.20188862;0;5.152174933;0
19/08/2004;732.75;72.74716717;40.44633625;0;4.723582423;0
18/08/2004;732.77;73.18799013;40.69142722;0;2.20430409;0
17/08/2004;732.8;73.8513949;41.06027034;0;4.19978402;0
16/08/2004;732.82;74.29511212;41.30697048;0;2.021538329;0
15/08/2004;732.85;74.96285985;41.67822822;0;2.816461638;0
14/08/2004;732.88;75.63321484;42.05093557;0;5.72453663;0
13/08/2004;732.9;76.0815672;42.30021277;0;4.342715361;0
12/08/2004;732.92;76.53107915;42.55013468;0;3.786490381;0
11/08/2004;732.94;76.98175102;42.8007015;0;3.655361719;0
10/08/2004;732.96;77.43358313;43.05191339;0;3.561029406;0
09/08/2004;732.98;77.88657579;43.30377053;0;1.426650604;0
08/08/2004;733.01;78.5682415;43.68276646;0;4.478832837;0
07/08/2004;733.03;79.0241369;43.93623748;0;5.316687971;0
06/08/2004;733.05;79.48119394;44.19035436;0;7.49535106;0
05/08/2004;733.06;79.71015817;44.31765504;0;3.797114081;0
04/08/2004;733.08;80.16895823;44.57274101;0;4.038060469;0
03/08/2004;733.1;80.62892069;44.82847325;0;4.64690341;0
02/08/2004;733.12;81.09004583;45.08485193;0;4.335942932;0
01/08/2004;733.14;81.55233396;45.34187721;0;3.905179065;0
31/07/2004;733.16;82.01578537;45.59954926;0;3.974911838;0
30/07/2004;733.18;82.48040035;45.85786824;0;6.435104667;0
29/07/2004;733.19;82.71314427;45.98727037;0;3.682004762;0
28/07/2004;733.21;83.17950513;46.24656003;0;6.294799273;0
27/07/2004;733.22;83.41312216;46.3764476;0;8.8883;0
26/07/2004;733.22;83.41312216;46.3764476;0;6.92302999;0
25/07/2004;733.23;83.64703029;46.50649702;0;8.9834;0
24/07/2004;733.23;83.64703029;46.50649702;0;17.23540259;0
23/07/2004;733.2;82.94617918;46.1168343;0;17.39918641;1
22/07/2004;733.17;82.2479474;45.72862787;0;19.83554271;0
21/07/2004;733.13;81.32104451;45.21328374;0;25.20810633;1.4
20/07/2004;733.07;79.93941292;44.44511725;0;32.306389;27.4
19/07/2004;732.98;77.88657579;43.30377053;0;13.88967059;23.2
18/07/2004;732.96;77.43358313;43.05191339;0;4.532593969;1
17/07/2004;732.97;77.65993437;43.17776129;0;8.7017;8.4
16/07/2004;732.97;77.65993437;43.17776129;0;3.795911889;0
15/07/2004;732.99;78.11350742;43.42994112;0;6.325217018;0
14/07/2004;733;78.34072931;43.55627309;0;3.79565394;0
13/07/2004;733.02;78.79604401;43.80942125;0;9.229536031;0.2
12/07/2004;733.03;79.0241369;43.93623748;0;6.088274814;0
11/07/2004;733.04;79.2525202;44.06321518;0;13.01218915;15.6
10/07/2004;733.02;78.79604401;43.80942125;0;5.494636031;0
09/07/2004;733.03;79.0241369;43.93623748;0;4.629487971;4.4
08/07/2004;733.05;79.48119394;44.19035436;0;4.893439585;0
07/07/2004;733.07;79.93941292;44.44511725;0;6.528525556;0
06/07/2004;733.08;80.16895823;44.57274101;0;3.669260469;0
05/07/2004;733.1;80.62892069;44.82847325;0;0.986507648;0
04/07/2004;733.13;81.32104451;45.21328374;0;4.88951142;0
03/07/2004;733.15;81.78391424;45.47063238;0;5.13984587;0
02/07/2004;733.17;82.2479474;45.72862787;0;4.897776974;0
01/07/2004;733.19;82.71314427;45.98727037;0;4.320104762;0
30/06/2004;733.21;83.17950513;46.24656003;0;4.209629263;0
29/06/2004;733.23;83.64703029;46.50649702;0;3.272150507;0
28/06/2004;733.25;84.11572;46.76708149;0;6.50781971;0
27/06/2004;733.26;84.35050166;46.89761658;0;3.873226328;1
26/06/2004;733.28;84.82093874;47.15917256;0;10.155;1.2
25/06/2004;733.28;84.82093874;47.15917256;0;4.117239555;0
24/06/2004;733.3;85.29254109;47.4213764;0;4.149049627;0
23/06/2004;733.32;85.76530896;47.68422826;0;4.107756573;0
22/06/2004;733.34;86.23924263;47.94772829;0;6.170167422;0
21/06/2004;733.35;86.47664673;48.07972142;0;3.760311194;0
20/06/2004;733.37;86.9523296;48.34419397;0;4.632310452;0
19/06/2004;733.39;87.42917894;48.60931507;0;7.547391502;0
18/06/2004;733.4;87.66804111;48.74211886;0;7.463215185;0
17/06/2004;733.41;87.907195;48.87508485;0;9.4944;0
16/06/2004;733.41;87.907195;48.87508485;0;6.333038494;0
15/06/2004;733.42;88.14664063;49.00821303;0;5.578161432;0
14/06/2004;733.43;88.38637804;49.14150345;0;7.978;0
13/06/2004;733.43;88.38637804;49.14150345;0;14.62500007;9.6
12/06/2004;733.41;87.907195;48.87508485;0;6.937238494;0
11/06/2004;733.42;88.14664063;49.00821303;0;9.0381;0
10/06/2004;733.42;88.14664063;49.00821303;0;14.74854632;4.2
09/06/2004;733.4;87.66804111;48.74211886;0;17.14999805;0
08/06/2004;733.37;86.9523296;48.34419397;0;18.80147992;0
07/06/2004;733.33;86.00213005;47.81589725;0;21.5501957;0
06/06/2004;733.28;84.82093874;47.15917256;0;17.34366376;0
05/06/2004;733.24;83.88122956;46.63670831;0;20.21460567;13.6
04/06/2004;733.19;82.71314427;45.98727037;0;14.78932303;9.2
03/06/2004;733.17;82.2479474;45.72862787;0;15.22815413;8
02/06/2004;733.15;81.78391424;45.47063238;0;14.21128858;0
01/06/2004;733.13;81.32104451;45.21328374;0;29.07636674;20.4
31/05/2004;733.05;79.48119394;44.19035436;0;2.860939585;4.7
30/05/2004;733.07;79.93941292;44.44511725;0;4.377887708;0
29/05/2004;733.09;80.39879414;44.70052634;0;6.999098317;0
28/05/2004;733.1;80.62892069;44.82847325;0;9.6413;0
27/05/2004;733.1;80.62892069;44.82847325;0;6.006834052;0
26/05/2004;733.11;80.8593379;44.95658178;0;14.49496763;12.4
25/05/2004;733.09;80.39879414;44.70052634;0;14.02391229;14.8
24/05/2004;733.07;79.93941292;44.44511725;0;6.818025556;0
23/05/2004;733.08;80.16895823;44.57274101;0;8.2419;0
22/05/2004;733.08;80.16895823;44.57274101;0;5.069862152;6.2
21/05/2004;733.09;80.39879414;44.70052634;0;3.741932369;0.4
20/05/2004;733.11;80.8593379;44.95658178;0;4.054073596;0
19/05/2004;733.13;81.32104451;45.21328374;0;4.07071142;0
18/05/2004;733.15;81.78391424;45.47063238;0;3.29474587;0
17/05/2004;733.17;82.2479474;45.72862787;0;3.250676974;0
16/05/2004;733.19;82.71314427;45.98727037;0;6.771936614;2.4
15/05/2004;733.2;82.94617918;46.1168343;0;4.247567422;5.1
14/05/2004;733.22;83.41312216;46.3764476;0;3.78559029;0
13/05/2004;733.24;83.88122956;46.63670831;0;3.913809916;0
12/05/2004;733.26;84.35050166;46.89761658;0;2.19813215;0
11/05/2004;733.29;85.05659424;47.29019349;0;2.879783361;0
10/05/2004;733.32;85.76530896;47.68422826;0;6.457115113;0
09/05/2004;733.33;86.00213005;47.81589725;0;6.800441461;0
08/05/2004;733.34;86.23924263;47.94772829;0;9.795;7.6
07/05/2004;733.34;86.23924263;47.94772829;0;4.454860422;1
06/05/2004;733.36;86.71434237;48.21187664;0;6.706218195;0
05/05/2004;733.37;86.9523296;48.34419397;0;3.831810452;0
04/05/2004;733.39;87.42917894;48.60931507;0;3.941806687;0
03/05/2004;733.41;87.907195;48.87508485;0;3.642999926;0
02/05/2004;733.43;88.38637804;49.14150345;0;4.1478902;0
01/05/2004;733.45;88.86672833;49.40857102;0;7.124028034;0
30/04/2004;733.46;89.10734127;49.54234821;0;7.122449504;0
29/04/2004;733.47;89.34824611;49.6762877;0;8.5509;0
28/04/2004;733.47;89.34824611;49.6762877;0;7.9813;0
27/04/2004;733.47;89.34824611;49.6762877;0;7.7923;0
26/04/2004;733.47;89.34824611;49.6762877;0;2.038261969;1
25/04/2004;733.49;89.83093164;49.94465363;0;6.311311745;0.2
24/04/2004;733.5;90.07271238;50.0790801;0;7.770231776;0
23/04/2004;733.51;90.31478516;50.21366894;0;7.118351452;0
22/04/2004;733.52;90.55714999;50.34842016;0;9.9614;4.8
21/04/2004;733.52;90.55714999;50.34842016;0;9.3419;0
20/04/2004;733.52;90.55714999;50.34842016;0;17.82530503;21
19/04/2004;733.49;89.83093164;49.94465363;0;9.2918;0
18/04/2004;733.49;89.83093164;49.94465363;0;11.34140864;0
17/04/2004;733.48;89.58944289;49.8103895;0;6.136491358;0
16/04/2004;733.49;89.83093164;49.94465363;0;24.80225429;18.6
15/04/2004;733.44;88.62640727;49.2749561;0;17.02831607;18
14/04/2004;733.41;87.907195;48.87508485;0;10.73838482;1
13/04/2004;733.4;87.66804111;48.74211886;0;10.6939085;0
12/04/2004;733.39;87.42917894;48.60931507;0;8.2803;0
11/04/2004;733.39;87.42917894;48.60931507;0;10.07513256;9.2
10/04/2004;733.38;87.19060844;48.47667345;0;6.249867444;0
09/04/2004;733.39;87.42917894;48.60931507;0;12.16903256;0
08/04/2004;733.38;87.19060844;48.47667345;0;20.19757837;0
07/04/2004;733.34;86.23924263;47.94772829;0;35.573618;31.2
06/04/2004;733.24;83.88122956;46.63670831;0;6.055390206;2.2
05/04/2004;733.25;84.11572;46.76708149;0;14.44414949;24.2
04/04/2004;733.23;83.64703029;46.50649702;0;1.745270216;0
03/04/2004;733.26;84.35050166;46.89761658;0;8.198748812;0
02/04/2004;733.27;84.58557456;47.02831359;0;7.065777516;0
01/04/2004;733.28;84.82093874;47.15917256;0;9.3651;0
31/03/2004;733.28;84.82093874;47.15917256;0;9.8922;0
30/03/2004;733.28;84.82093874;47.15917256;0;5.639405822;2
29/03/2004;733.29;85.05659424;47.29019349;0;4.300294984;9
28/03/2004;733.31;85.52877931;47.55272132;0;4.217703489;0
27/03/2004;733.33;86.00213005;47.81589725;0;8.2442;0
26/03/2004;733.33;86.00213005;47.81589725;0;8.1432;0
25/03/2004;733.33;86.00213005;47.81589725;0;8.8292;0
24/03/2004;733.33;86.00213005;47.81589725;0;8.0013;0.4
23/03/2004;733.33;86.00213005;47.81589725;0;9.968184887;0.4
22/03/2004;733.32;85.76530896;47.68422826;0;13.22605037;0.4
21/03/2004;733.3;85.29254109;47.4213764;0;9.3072;0.2
20/03/2004;733.3;85.29254109;47.4213764;0;18.20938293;13.4
19/03/2004;733.27;84.58557456;47.02831359;0;10.0441;0
18/03/2004;733.27;84.58557456;47.02831359;0;6.555977516;0
17/03/2004;733.28;84.82093874;47.15917256;0;8.3032;0.4
16/03/2004;733.28;84.82093874;47.15917256;0;12.19662248;0.4
15/03/2004;733.27;84.58557456;47.02831359;0;14.51073148;17.8
14/03/2004;733.25;84.11572;46.76708149;0;12.52000979;1.6
13/03/2004;733.24;83.88122956;46.63670831;0;7.125690206;0
12/03/2004;733.25;84.11572;46.76708149;0;9.4783;0
11/03/2004;733.25;84.11572;46.76708149;0;12.52400979;0
10/03/2004;733.24;83.88122956;46.63670831;0;18.87174229;0
09/03/2004;733.2;82.94617918;46.1168343;0;24.43226782;1.6
08/03/2004;733.14;81.55233396;45.34187721;0;26.68626763;0
07/03/2004;733.07;79.93941292;44.44511725;0;30.920889;21
06/03/2004;732.98;77.88657579;43.30377053;0;20.05884204;1.8
05/03/2004;732.93;76.75627008;42.67533747;0;33.83858945;26.6
04/03/2004;732.83;74.51740507;41.43056203;0;11.07373505;12
03/03/2004;732.82;74.29511212;41.30697048;0;9.192;0
02/03/2004;732.82;74.29511212;41.30697048;0;16.76919787;0.6
01/03/2004;732.79;73.62997054;40.93716172;0;19.14453159;0
29/02/2004;732.75;72.74716717;40.44633625;0;14.75426665;0
28/02/2004;732.72;72.08810222;40.079906;0;15.07054689;10.2
27/02/2004;732.69;71.4316396;39.71492261;0;16.04044067;0
26/02/2004;732.66;70.77777817;39.35138544;0;23.14411754;2.2
25/02/2004;732.6;69.4778541;38.62864711;0;25.06350133;1.6
24/02/2004;732.53;67.97440758;37.79275335;0;27.01395946;5
23/02/2004;732.45;66.2734802;36.84706318;0;40.8138188;35
22/02/2004;732.31;63.34118354;35.21675012;0;7.0695;8.8
21/02/2004;732.31;63.34118354;35.21675012;0;3.340858177;0
20/02/2004;732.33;63.75663291;35.44773375;0;6.697790658;1
19/02/2004;732.34;63.9647886;35.5634652;0;11.84070934;0
18/02/2004;732.33;63.75663291;35.44773375;0;10.96988353;0
17/02/2004;732.32;63.54876458;35.33216207;0;12.75379192;0
16/02/2004;732.3;63.13388975;35.10149787;0;14.79145862;1
15/02/2004;732.27;62.51373141;34.75669912;0;10.12944071;17.6
14/02/2004;732.26;62.30758613;34.64208543;0;12.49261894;0
13/02/2004;732.25;62.10172786;34.52763131;0;5.647781063;1.2
12/02/2004;732.26;62.30758613;34.64208543;0;8.8225;0.2
11/02/2004;732.26;62.30758613;34.64208543;0;17.97695092;0.4
10/02/2004;732.22;61.48587453;34.18522607;0;15.0906571;0
09/02/2004;732.19;60.8726024;33.84425595;0;20.08775003;0.8
08/02/2004;732.14;59.8562144;33.27915943;0;11.76699321;2
07/02/2004;732.12;59.45166426;33.05423561;0;21.22937651;10.6
06/02/2004;732.06;58.24488293;32.38328325;0;15.15659815;7.2
05/02/2004;732.03;57.64535349;32.04995385;0;23.33730003;1
04/02/2004;731.97;56.45400981;31.38758459;0;25.23478927;0.2
03/02/2004;731.9;55.07709714;30.62204175;0;36.15386365;36.2
02/02/2004;731.78;52.7491646;29.3277461;0;32.92413068;19.6
01/02/2004;731.67;50.65120579;28.1613124;0;28.14711319;6.2
31/01/2004;731.58;48.96023569;27.22115833;0;27.34490045;3
30/01/2004;731.49;47.29220589;26.29375872;0;26.91490885;0
29/01/2004;731.4;45.64707136;25.37908855;0;29.93313537;2.6
28/01/2004;731.29;43.66737647;24.27840781;0;36.51938938;26.2
27/01/2004;731.15;41.19699402;22.90491215;0;32.84038402;24
26/01/2004;731.02;38.95228885;21.65688966;0;15.36787509;16.2
25/01/2004;730.98;38.27112204;21.27817111;0;5.746530237;2.2
24/01/2004;731;38.61114663;21.46721969;0;7.77941469;0.4
23/01/2004;731.01;38.781578;21.56197698;0;6.835179988;0.2
22/01/2004;731.02;38.95228885;21.65688966;0;10.53382001;14.6
21/01/2004;731.01;38.781578;21.56197698;0;4.986124463;0
20/01/2004;731.03;39.12327924;21.75195776;0;5.570179186;0
19/01/2004;731.05;39.46609896;21.94256039;0;5.765227466;0
18/01/2004;731.07;39.81003771;22.13378519;0;4.251269334;0.2
17/01/2004;731.09;40.15509604;22.32563246;0;6.391273371;1.2
16/01/2004;731.1;40.32804522;22.42178961;0;7.496031447;9.4
15/01/2004;731.11;40.5012745;22.5181025;0;9.287;3.6
14/01/2004;731.11;40.5012745;22.5181025;0;2.871634867;0
13/01/2004;731.14;41.02264365;22.80797595;0;9.765;1.2
12/01/2004;731.14;41.02264365;22.80797595;0;12.73515386;0
11/01/2004;731.12;40.67478395;22.61457116;0;9.900211271;0
10/01/2004;731.11;40.5012745;22.5181025;0;11.26969518;3.8
09/01/2004;731.09;40.15509604;22.32563246;0;11.37673067;25.4
08/01/2004;731.07;39.81003771;22.13378519;0;6.391754833;3.8
07/01/2004;731.08;39.98242689;22.22963099;0;4.966787872;4
06/01/2004;731.1;40.32804522;22.42178961;0;9.057;0
05/01/2004;731.1;40.32804522;22.42178961;0;8.06;0
04/01/2004;731.1;40.32804522;22.42178961;0;8.985726629;0
03/01/2004;731.09;40.15509604;22.32563246;0;8.057485499;0.6
02/01/2004;731.08;39.98242689;22.22963099;0;6.988;7.8
01/01/2004;731.08;39.98242689;22.22963099;0;5.612514501;3.8
31/12/2003;731.09;40.15509604;22.32563246;0;6.915273371;0
30/12/2003;731.1;40.32804522;22.42178961;0;8.691;16
29/12/2003;731.1;40.32804522;22.42178961;0;15.0274573;2.4
28/12/2003;731.07;39.81003771;22.13378519;0;7.535;0
27/12/2003;731.07;39.81003771;22.13378519;0;7.513;0
26/12/2003;731.07;39.81003771;22.13378519;0;9.187005633;0
25/12/2003;731.06;39.63792842;22.038095;0;8.558766901;0
24/12/2003;731.05;39.46609896;21.94256039;0;11.87782081;3.4
23/12/2003;731.03;39.12327924;21.75195776;0;14.50246085;6.8
22/12/2003;731;38.61114663;21.46721969;0;12.24546976;11
21/12/2003;730.98;38.27112204;21.27817111;0;13.34096473;0.6
20/12/2003;730.95;37.76317948;20.99576265;0;13.4008965;0
19/12/2003;730.92;37.25774843;20.71475055;0;19.47467748;0
18/12/2003;730.86;36.25441309;20.15691112;0;26.79256577;0.2
17/12/2003;730.77;34.76819781;19.33059766;0;15.15995972;3.4
16/12/2003;730.74;34.27779489;19.05794098;0;14.03505041;0
15/12/2003;730.71;33.78988974;18.78667301;0;7.351860573;17.4
14/12/2003;730.72;33.95224738;18.87694143;0;9.196;0
13/12/2003;730.72;33.95224738;18.87694143;0;5.391089014;0.6
12/12/2003;730.74;34.27779489;19.05794098;0;6.048240428;0.8
11/12/2003;730.76;34.60445252;19.23955773;0;7.544799848;0
10/12/2003;730.77;34.76819781;19.33059766;0;9.958200152;10.6
09/12/2003;730.76;34.60445252;19.23955773;0;11.13398629;8.2
08/12/2003;730.75;34.4409849;19.14867218;0;5.050813559;0
07/12/2003;730.77;34.76819781;19.33059766;0;7.568;0
06/12/2003;730.77;34.76819781;19.33059766;0;22.28166118;32.6
05/12/2003;730.69;33.46600628;18.60659866;0;3.87720953;2
04/12/2003;730.72;33.95224738;18.87694143;0;5.756089014;1.2
03/12/2003;730.74;34.27779489;19.05794098;0;4.129040276;0
02/12/2003;730.77;34.76819781;19.33059766;0;7.552585129;1.8
01/12/2003;730.78;34.93222086;19.42179202;0;6.399369557;5.6
30/11/2003;730.79;35.09652173;19.51314084;0;-10.27291101;0
29/11/2003;730.81;35.42595724;19.69630206;0;-4.611935858;7.6
28/11/2003;730.8;35.2611005;19.60464418;0;-6.658064142;5.8
27/11/2003;730.81;35.42595724;19.69630206;0;-7.875783497;2.7
26/11/2003;730.83;35.75650493;19.88008163;0;-8.268662748;0
25/11/2003;730.85;36.08816539;20.06447988;0;-8.531548733;0.4
24/11/2003;730.87;36.4209392;20.24949714;0;-6.520608707;3.8
23/11/2003;730.88;36.5877438;20.342238;0;-10.18089027;0
22/11/2003;730.9;36.92218872;20.52818437;0;-10.43379297;0
21/11/2003;730.92;37.25774843;20.71475055;0;4.873297709;2.6
20/11/2003;730.94;37.59442351;20.90193685;0;5.450381782;0.6
19/11/2003;730.96;37.93221452;21.0897436;0;6.517345363;0
18/11/2003;730.97;38.10152868;21.18387974;0;9.337;6
17/11/2003;730.97;38.10152868;21.18387974;0;5.757995576;11
16/11/2003;730.99;38.44099466;21.37261774;0;2.789243257;0
15/11/2003;731.02;38.95228885;21.65688966;0;3.082123661;0
14/11/2003;731.05;39.46609896;21.94256039;0;8.675;9.6
13/11/2003;731.05;39.46609896;21.94256039;0;1.1004968;0
12/11/2003;731.09;40.15509604;22.32563246;0;3.533093546;0
11/11/2003;731.12;40.67478395;22.61457116;0;5.655846139;0
10/11/2003;731.14;41.02264365;22.80797595;0;8.572;0
09/11/2003;731.14;41.02264365;22.80797595;0;6.724;0
08/11/2003;731.14;41.02264365;22.80797595;0;10.88515386;2.2
07/11/2003;731.12;40.67478395;22.61457116;0;14.46490645;0.1
06/11/2003;731.09;40.15509604;22.32563246;0;15.2235032;8
05/11/2003;731.05;39.46609896;21.94256039;0;9.07752897;0
04/11/2003;731.04;39.29454926;21.84718133;0;7.25;2.6
03/11/2003;731.04;39.29454926;21.84718133;0;5.48147103;2
02/11/2003;731.05;39.46609896;21.94256039;0;4.554233099;0.1
01/11/2003;731.06;39.63792842;22.038095;0;8.163;0
31/10/2003;731.06;39.63792842;22.038095;0;7.811;0
30/10/2003;731.06;39.63792842;22.038095;0;9.682766901;2
29/10/2003;731.05;39.46609896;21.94256039;0;5.233233099;5.1
28/10/2003;731.06;39.63792842;22.038095;0;3.8477492;5
27/10/2003;731.08;39.98242689;22.22963099;0;2.936819318;0
26/10/2003;731.11;40.5012745;22.5181025;0;2.616634867;0
25/10/2003;731.14;41.02264365;22.80797595;0;5.211865792;0
24/10/2003;731.16;41.37162484;23.00200427;0;2.835946805;0
23/10/2003;731.19;41.89720064;23.29421654;0;5.356387508;0.4
22/10/2003;731.21;42.24898796;23.48980503;0;3.015200197;1.8
21/10/2003;731.24;42.77877546;23.78435895;0;3.608723247;1.4
20/10/2003;731.28;43.48909377;24.1792853;0;3.406857895;0
19/10/2003;731.31;44.02478605;24.47712219;0;4.368534087;0
18/10/2003;731.34;44.56301191;24.77636771;0;8.047991441;0
17/10/2003;731.35;44.74298385;24.87642942;0;10.10500856;0
16/10/2003;731.34;44.56301191;24.77636771;0;10.0957481;0
15/10/2003;731.33;44.38332167;24.67646263;0;13.81868904;0.1
14/10/2003;731.3;43.84594054;24.37768676;0;13.83237205;0.4
13/10/2003;731.27;43.31109239;24.0803192;0;17.6401937;3
12/10/2003;731.22;42.42530286;23.58783347;0;14.71322654;18
11/10/2003;731.18;41.72172808;23.19665643;0;16.08225504;21
10/10/2003;731.14;41.02264365;22.80797595;0;9.61;9
09/10/2003;731.14;41.02264365;22.80797595;0;2.338744955;0
08/10/2003;731.18;41.72172808;23.19665643;0;2.062773463;2
07/10/2003;731.22;42.42530286;23.58783347;0;1.191752305;0
06/10/2003;731.26;43.13337226;23.98150946;0;3.65439573;0
05/10/2003;731.29;43.66737647;24.27840781;0;1.029597175;0
04/10/2003;731.33;44.38332167;24.67646263;0;3.239973574;0
03/10/2003;731.36;44.92323755;24.97664778;0;3.399615953;0
02/10/2003;731.39;45.46568994;25.27824319;0;3.813238242;0
01/10/2003;731.42;46.01068055;25.58124982;0;1.104917882;0
30/09/2003;731.46;46.74128605;25.98745554;0;3.180612953;0.4
29/09/2003;731.49;47.29220589;26.29375872;0;2.912169343;0
28/09/2003;731.52;47.84566966;26.6014763;0;3.546706283;0
27/09/2003;731.55;48.40167903;26.91060919;0;4.480223923;0
26/09/2003;731.58;48.96023569;27.22115833;0;1.10440403;0.4
25/09/2003;731.62;49.70894318;27.63742849;0;3.286357518;0
24/09/2003;731.65;50.27344989;27.95128577;0;3.654811887;0
23/09/2003;731.68;50.84050934;28.26656234;0;3.587247596;0
22/09/2003;731.71;51.41012315;28.58325909;0;3.386664792;0
21/09/2003;731.74;51.98229291;28.90137692;0;5.336665896;0
20/09/2003;731.76;52.36516018;29.11424539;0;5.114504413;0
19/09/2003;731.78;52.7491646;29.3277461;0;4.883337555;0
18/09/2003;731.8;53.13430663;29.54187931;0;4.51816535;0
17/09/2003;731.82;53.52058675;29.75664527;0;10.98906418;11.8
16/09/2003;731.81;53.3273044;29.64918318;0;6.631935816;0.2
15/09/2003;731.82;53.52058675;29.75664527;0;3.942987828;0
14/09/2003;731.84;53.9080054;29.97204424;0;3.434805018;0
13/09/2003;731.86;54.29656304;30.18807648;0;6.11645731;0
12/09/2003;731.87;54.49126913;30.29633015;0;6.135159638;0
11/09/2003;731.88;54.68626014;30.40474223;0;8.597;17.2
10/09/2003;731.88;54.68626014;30.40474223;0;3.287686362;0
09/09/2003;731.91;55.27294324;30.73092925;0;3.469983921;0
08/09/2003;731.94;55.86219263;31.0585431;0;3.235264101;0
07/09/2003;731.97;56.45400981;31.38758459;0;3.54252705;0
06/09/2003;732;57.04839627;31.71805457;0;3.098772916;0
05/09/2003;732.03;57.64535349;32.04995385;0;4.807310167;0
04/09/2003;732.05;58.04475389;32.2720145;0;1.605145132;0
03/09/2003;732.08;58.64599895;32.60629775;0;3.843209465;0
02/09/2003;732.1;59.04825926;32.82994846;0;4.299960569;0
01/09/2003;732.12;59.45166426;33.05423561;0;5.959510423;3
31/08/2003;732.13;59.65379616;33.16661792;0;4.729196371;0
30/08/2003;732.14;59.8562144;33.27915943;0;6.144881715;0
29/08/2003;732.15;60.05891902;33.39186016;0;3.756817048;0.8
28/08/2003;732.17;60.46518762;33.61773943;0;3.506551203;1.6
27/08/2003;732.19;60.8726024;33.84425595;0;0.959942905;0
26/08/2003;732.22;61.48587453;34.18522607;0;3.774365757;1.8
25/08/2003;732.24;61.89615653;34.41333673;0;2.729142607;2.6
24/08/2003;732.27;62.51373141;34.75669912;0;3.024241382;0
23/08/2003;732.3;63.13388975;35.10149787;0;3.330324553;0
22/08/2003;732.33;63.75663291;35.44773375;0;2.729392268;0
21/08/2003;732.36;64.38196222;35.79540749;0;2.792444675;0
20/08/2003;732.39;65.009879;36.14451982;0;2.918481922;0.1
19/08/2003;732.42;65.64038456;36.49507148;0;2.083504156;0
